,rooms,area,price
4376,4,133.5,655.0
4377,4,105.83,655.828
4378,4,106.01,656.943
4379,4,106.01,656.944
4380,4,106.01,656.944
4381,4,88.8,674.88
4382,4,80.0,680.0
4383,3,81.0,680.0
4384,2,56.85,699.0
4385,4,88.1,718.015
4386,4,90.7,727.867
4387,5,127.45,729.0
4388,4,108.0,795.0
4389,4,90.7,809.497
4390,4,90.7,809.497
4391,3,75.0,819.0
4392,4,107.8,1099.559
4393,5,143.6,1148.8
4394,4,116.31,1256.148
4395,1,27.43,149.622
4396,1,24.0,150.0
4397,1,31.38,173.562
4398,1,31.52,174.337
4399,1,31.52,174.337
4400,1,31.52,174.337
4401,1,31.52,174.337
4402,1,32.15,179.654
4403,1,32.15,179.654
4404,1,32.15,179.654
4405,2,38.0,192.0
4406,1,31.0,196.85
4407,1,32.38,203.994
4408,1,30.35,209.112
4409,3,50.03,210.126
4410,1,34.59,219.0
4411,1,27.0,220.0
4412,1,27.0,220.0
4413,1,43.4,220.0
4414,2,38.6,220.113
4415,2,38.6,220.113
4416,2,38.6,220.113
4417,2,38.6,220.113
4418,2,49.27,221.0
4419,2,34.0,224.0
4420,1,18.84,225.0
4421,2,41.85,228.0
4422,2,35.7,229.0
4423,2,47.8,229.211
4424,2,44.23,229.969
4425,2,44.36,230.228
4426,2,44.36,230.228
4427,2,44.36,230.228
4428,2,44.36,230.228
4429,2,44.36,230.228
4430,2,44.36,230.228
4431,2,44.36,230.228
4432,2,44.36,230.228
4433,2,44.36,230.228
4434,2,44.36,230.228
4435,2,44.29,234.664
4436,3,46.0,235.0
4437,2,32.0,238.0
4438,1,39.16,238.876
4439,1,37.86,239.0
4440,1,31.17,239.0
4441,2,38.93,241.366
4442,2,44.46,241.862
4443,2,44.47,242.15
4444,2,36.47,243.0
4445,2,39.36,247.968
4446,2,39.1,249.0
4447,2,62.0,249.0
4448,2,45.7,257.04
4449,2,45.69,258.148
4450,2,45.9,258.188
4451,2,45.68,261.867
4452,3,53.56,261.908
4453,2,39.6,262.35
4454,3,58.92,262.5
4455,3,58.92,262.5
4456,2,49.41,268.914
4457,2,38.4,269.76
4458,3,53.0,275.611
4459,3,53.0,275.611
4460,3,53.0,275.611
4461,3,51.47,276.806
4462,2,45.53,279.0
4463,3,63.0,279.0
4464,2,50.79,279.0
4465,3,51.33,279.236
4466,2,40.0,279.999
4467,2,44.0,280.0
4468,3,47.0,280.0
4469,3,51.52,280.214
4470,3,51.13,280.704
4471,2,45.53,284.0
4472,2,46.46,284.0
4473,2,45.53,284.0
4474,2,38.82,285.0
4475,2,38.82,285.0
4476,2,55.09,285.0
4477,3,52.39,286.783
4478,2,43.78,288.948
4479,3,65.0,289.0
4480,2,47.9,289.0
4481,3,52.39,289.298
4482,2,49.0,290.0
4483,2,48.0,291.601
4484,2,52.24,293.066
4485,2,45.11,293.215
4486,2,45.22,293.939
4487,2,45.0,295.0
4488,3,48.0,295.0
4489,2,45.83,297.895
4490,2,48.1,299.0
4491,2,49.79,299.0
4492,2,47.71,299.0
4493,3,48.0,299.0
4494,2,58.0,300.0
4495,3,50.08,305.338
4496,3,55.5,306.638
4497,3,55.6,307.19
4498,3,50.43,308.691
4499,3,50.63,308.691
4500,3,50.63,308.691
4501,3,50.64,308.752
4502,2,46.96,309.0
4503,2,50.0,310.0
4504,3,53.86,311.58
4505,2,48.33,315.0
4506,2,48.1,315.0
4507,3,56.56,316.17
4508,3,63.57,318.462
4509,2,59.0,319.0
4510,3,56.8,319.331
4511,3,56.82,319.612
4512,4,60.27,321.239
4513,4,60.27,321.239
4514,2,46.53,322.6
4515,2,49.79,325.0
4516,2,49.79,325.0
4517,2,49.79,325.0
4518,4,76.13,326.383
4519,2,43.74,329.301
4520,3,52.6,329.539
4521,3,61.33,329.833
4522,2,50.93,331.045
4523,3,52.6,335.325
4524,3,51.4,335.385
4525,4,63.81,335.577
4526,2,52.75,338.0
4527,4,64.41,338.732
4528,3,62.0,339.0
4529,3,75.0,340.0
4530,2,62.6,340.0
4531,4,69.0,341.0
4532,3,52.6,343.215
4533,4,64.96,343.638
4534,3,53.0,344.0
4535,3,51.4,345.665
4536,3,82.0,348.8
4537,2,50.0,349.0
4538,4,70.07,349.7
4539,4,63.0,349.9
4540,3,52.6,351.105
4541,3,60.3,353.66
4542,3,54.0,354.0
4543,3,54.0,354.0
4544,3,65.78,354.554
4545,3,56.0,355.0
4546,3,59.0,358.426
4547,3,60.61,359.0
4548,3,60.3,359.69
4549,2,55.0,359.9
4550,3,63.0,360.0
4551,3,56.0,364.0
4552,3,66.99,364.425
4553,3,57.0,365.0
4554,3,56.54,365.0
4555,3,56.54,365.0
4556,3,56.54,365.0
4557,3,56.54,365.0
4558,3,62.0,365.181
4559,3,62.13,365.946
4560,3,61.1,365.99
4561,3,59.7,367.155
4562,3,55.13,369.0
4563,3,60.0,373.0
4564,3,60.0,373.0
4565,3,59.6,373.242
4566,3,62.7,374.983
4567,3,62.7,374.983
4568,3,62.7,374.983
4569,3,59.1,375.285
4570,3,59.1,376.763
4571,3,65.5,380.0
4572,2,52.0,380.0
4573,4,92.29,384.768
4574,4,92.29,384.768
4575,4,92.29,384.768
4576,5,73.11,384.845
4577,3,62.0,385.331
4578,4,92.15,386.109
4579,3,63.9,389.598
4580,3,63.9,389.598
4581,1,47.0,390.0
4582,3,63.17,390.025
4583,3,64.0,390.208
4584,3,63.96,390.757
4585,3,64.17,391.244
4586,3,71.25,391.875
4587,2,55.0,395.0
4588,2,59.0,399.0
4589,3,68.75,399.0
4590,3,68.82,409.0
4591,4,76.02,412.44
4592,3,68.82,416.0
4593,3,68.68,418.742
4594,3,82.11,420.0
4595,3,90.1,420.0
4596,2,63.99,420.903
4597,3,55.0,424.999
4598,3,69.0,429.525
4599,3,69.65,435.0
4600,4,85.0,439.0
4601,3,70.4,441.76
4602,3,81.0,445.0
4603,3,120.01,449.0
4604,3,70.0,455.0
4605,3,93.0,460.0
4606,2,73.31,469.184
4607,4,79.2,474.408
4608,3,72.0,477.0
4609,3,69.0,479.0
4610,3,65.0,484.9
4611,4,81.08,494.0
4612,3,126.8,499.0
4613,2,67.0,499.0
4614,4,88.0,499.0
4615,4,82.79,519.0
4616,4,82.79,532.0
4617,3,100.0,550.0
4618,4,89.0,550.0
4619,4,107.0,554.0
4620,4,99.9,555.192
4621,4,119.6,560.0
4622,3,95.1,565.0
4623,3,101.0,570.0
4624,3,101.0,570.0
4625,4,97.0,579.0
4626,4,104.21,645.789
4627,4,74.56,646.843
4628,4,104.25,646.843
4629,3,120.0,649.0
4630,4,88.8,692.64
4631,5,138.7,750.0
4632,4,113.0,780.0
4633,6,146.5,1429.106
4634,6,321.95,4507.3
4635,1,24.97,146.075
4636,1,31.5,174.0
4637,1,31.5,174.0
4638,1,31.5,174.0
4639,1,31.5,174.0
4640,1,26.05,177.14
4641,1,31.25,177.813
4642,2,43.0,180.0
4643,1,43.69,180.0
4644,1,27.42,180.0
4645,1,33.22,182.711
4646,2,33.53,184.415
4647,2,33.6,184.8
4648,2,34.58,190.19
4649,2,34.84,191.62
4650,2,35.02,192.61
4651,1,28.55,194.083
4652,2,35.58,195.69
4653,2,35.84,197.12
4654,2,35.58,195.69
4655,2,35.84,197.12
4656,2,35.86,197.23
4657,2,36.02,198.738
4658,1,33.71,202.26
4659,2,44.0,202.356
4660,2,37.09,203.995
4661,2,37.22,204.71
4662,1,26.68,205.0
4663,2,45.0,206.955
4664,2,45.1,207.398
4665,2,41.0,208.6
4666,2,38.0,208.62
4667,1,37.2,209.0
4668,2,37.79,209.735
4669,2,38.46,211.53
4670,2,37.12,213.44
4671,2,38.46,213.453
4672,2,38.46,215.376
4673,2,45.1,216.263
4674,2,45.1,216.263
4675,2,45.1,216.263
4676,1,29.74,217.102
4677,1,26.4,220.0
4678,2,40.15,220.825
4679,2,38.46,221.145
4680,2,42.16,221.719
4681,2,37.0,225.1
4682,1,34.66,226.0
4683,1,26.7,226.0
4684,2,41.9,226.218
4685,2,47.4,227.292
4686,2,47.4,227.292
4687,2,47.4,227.292
4688,2,47.4,227.292
4689,2,43.76,228.0
4690,2,43.76,228.888
4691,2,44.14,229.087
4692,2,37.18,230.0
4693,2,36.0,230.0
4694,2,44.29,231.059
4695,1,35.36,233.022
4696,2,44.29,234.664
4697,2,38.1,236.22
4698,2,38.1,236.22
4699,2,38.93,237.473
4700,2,38.93,237.473
4701,2,43.22,239.0
4702,2,34.0,239.0
4703,2,43.89,239.201
4704,2,36.4,240.0
4705,3,60.9,245.0
4706,2,47.8,245.0
4707,2,47.8,245.0
4708,3,44.68,245.74
4709,2,46.63,247.839
4710,2,40.34,249.0
4711,2,32.81,249.0
4712,4,50.0,249.0
4713,2,62.0,249.0
4714,2,46.3,249.557
4715,2,45.05,249.739
4716,1,22.0,250.0
4717,2,46.63,250.637
4718,2,46.63,250.637
4719,2,46.63,250.637
4720,2,46.65,250.744
4721,2,44.97,253.687
4722,2,49.89,254.852
4723,3,54.0,255.0
4724,2,46.92,257.591
4725,2,46.92,257.591
4726,2,32.81,257.7
4727,2,32.81,257.7
4728,2,49.67,258.0
4729,2,47.0,259.0
4730,2,45.59,262.462
4731,2,49.42,262.668
4732,2,49.42,262.668
4733,2,49.42,262.668
4734,2,40.54,263.51
4735,2,53.0,264.0
4736,3,48.27,265.485
4737,2,42.14,266.0
4738,2,49.5,266.063
4739,2,49.5,266.063
4740,2,49.5,266.063
4741,2,49.5,266.063
4742,2,48.39,266.145
4743,2,41.0,267.564
4744,3,48.71,267.905
4745,2,47.88,268.128
4746,3,48.82,268.51
4747,2,49.5,268.538
4748,3,49.05,269.775
4749,2,49.3,269.918
4750,3,49.45,271.975
4751,3,49.48,272.14
4752,3,49.62,272.91
4753,2,50.37,274.013
4754,2,48.0,275.0
4755,2,39.0,275.0
4756,3,50.02,275.11
4757,3,50.27,276.485
4758,3,50.41,277.255
4759,2,39.9,278.0
4760,3,51.73,278.049
4761,3,51.73,278.049
4762,2,47.78,278.73
4763,3,61.0,280.0
4764,3,50.96,280.28
4765,3,51.73,280.635
4766,3,54.1,281.331
4767,3,51.29,282.095
4768,2,51.55,282.237
4769,2,51.55,282.237
4770,4,60.0,283.0
4771,2,46.44,283.0
4772,3,51.91,285.505
4773,3,53.08,286.054
4774,3,52.05,286.275
4775,3,54.1,286.881
4776,3,54.1,286.881
4777,3,54.1,286.881
4778,3,54.1,286.881
4779,3,52.81,290.455
4780,2,48.0,291.0
4781,3,52.93,291.0
4782,3,52.93,291.0
4783,3,52.97,291.335
4784,3,55.26,293.707
4785,3,55.26,293.707
4786,3,47.0,295.0
4787,3,55.0,297.0
4788,3,55.0,297.0
4789,3,55.26,297.023
4790,2,45.09,297.59
4791,2,45.98,299.0
4792,3,45.34,299.0
4793,4,65.0,299.0
4794,2,49.09,299.499
4795,2,60.7,299.999
4796,3,49.57,300.0
4797,2,49.48,300.0
4798,2,47.71,300.0
4799,3,51.0,300.0
4800,3,50.86,300.074
4801,2,45.85,300.318
4802,2,46.27,300.755
4803,2,47.71,305.0
4804,3,50.08,305.337
4805,2,51.0,309.0
4806,4,72.2,310.0
4807,3,51.66,310.0
4808,3,57.89,312.52
4809,3,56.19,314.102
4810,3,63.0,315.0
4811,3,75.9,315.0
4812,3,59.41,315.764
4813,3,49.6,316.821
4814,3,59.13,317.824
4815,3,59.13,317.824
4816,3,60.3,319.758
4817,3,59.13,320.78
4818,3,59.13,320.78
4819,3,59.13,320.78
4820,3,59.13,320.78
4821,3,60.39,321.879
4822,3,59.42,322.354
4823,3,59.42,322.567
4824,3,46.53,322.6
4825,3,59.18,324.011
4826,3,59.18,324.011
4827,3,59.18,324.011
4828,2,52.3,325.0
4829,3,59.42,325.325
4830,3,59.42,325.325
4831,3,48.1,328.0
4832,3,52.6,329.0
4833,3,58.0,330.0
4834,3,54.24,330.864
4835,3,62.22,333.811
4836,3,62.2,334.326
4837,3,62.2,334.326
4838,3,60.73,335.534
4839,3,60.73,335.534
4840,3,60.73,335.534
4841,3,60.73,335.534
4842,3,60.73,335.534
4843,3,62.2,337.435
4844,3,62.22,337.544
4845,3,62.3,337.978
4846,3,62.3,337.978
4847,4,61.39,338.348
4848,3,64.41,338.732
4849,3,73.59,339.0
4850,3,62.77,340.527
4851,3,62.77,340.527
4852,3,62.77,340.527
4853,3,62.77,340.527
4854,3,62.77,340.527
4855,3,62.77,340.527
4856,3,62.22,340.655
4857,3,62.22,340.655
4858,3,54.24,341.712
4859,3,54.24,341.712
4860,3,60.5,341.825
4861,3,64.94,343.533
4862,2,52.49,344.204
4863,3,56.0,345.0
4864,3,61.2,345.0
4865,2,52.64,345.0
4866,3,63.81,345.996
4867,3,63.81,345.996
4868,3,63.81,346.271
4869,3,70.0,349.0
4870,3,65.0,349.0
4871,4,71.0,349.0
4872,3,54.24,349.848
4873,3,67.0,350.0
4874,4,66.8,350.187
4875,3,63.3,350.682
4876,3,63.3,350.682
4877,3,63.3,350.682
4878,1,62.18,351.317
4879,2,46.8,352.17
4880,3,55.57,352.87
4881,3,60.3,353.66
4882,3,66.79,354.989
4883,3,66.79,354.989
4884,3,66.79,354.989
4885,2,52.0,355.0
4886,3,63.84,357.504
4887,3,63.84,357.504
4888,3,63.84,357.504
4889,3,63.85,357.509
4890,3,59.1,358.0
4891,3,66.79,358.997
4892,3,66.79,358.997
4893,2,85.0,359.0
4894,3,60.0,360.0
4895,4,80.0,360.0
4896,3,66.79,362.336
4897,3,66.79,362.336
4898,3,66.79,362.336
4899,3,60.07,363.0
4900,3,66.7,369.0
4901,3,56.5,369.0
4902,3,68.18,369.877
4903,3,68.18,371.103
4904,3,68.18,371.214
4905,3,68.18,371.214
4906,3,61.94,371.64
4907,3,67.96,371.745
4908,3,68.18,373.286
4909,3,68.18,373.286
4910,3,68.18,373.286
4911,3,66.1,375.0
4912,2,55.0,375.0
4913,2,55.0,375.0
4914,3,67.96,375.48
4915,3,67.96,375.48
4916,3,67.96,375.48
4917,3,67.96,375.48
4918,3,67.96,375.48
4919,4,89.78,376.178
4920,4,89.78,376.178
4921,3,68.18,376.695
4922,3,67.96,376.842
4923,3,67.96,376.842
4924,4,90.03,377.226
4925,3,61.94,377.834
4926,3,61.94,377.834
4927,3,92.22,378.102
4928,3,70.5,379.0
4929,3,60.0,380.0
4930,3,73.0,380.0
4931,3,54.0,385.0
4932,3,54.0,385.0
4933,4,92.15,386.109
4934,4,69.23,387.688
4935,4,69.23,387.688
4936,4,69.23,387.688
4937,4,69.23,387.688
4938,3,63.9,389.598
4939,3,63.9,389.598
4940,3,63.9,389.598
4941,3,63.9,389.598
4942,3,63.9,389.598
4943,3,63.93,389.781
4944,3,63.93,389.781
4945,3,63.93,389.781
4946,3,63.93,389.781
4947,3,63.93,389.781
4948,3,63.93,389.781
4949,3,63.93,389.781
4950,3,69.17,389.9
4951,2,59.0,399.0
4952,3,69.56,399.971
4953,3,59.71,400.6
4954,3,59.0,410.0
4955,3,66.0,415.0
4956,3,82.11,420.0
4957,3,70.0,429.0
4958,4,84.0,430.0
4959,4,79.39,430.691
4960,3,65.27,431.0
4961,4,79.39,434.661
4962,3,64.5,445.0
4963,4,79.2,445.5
4964,4,80.11,445.571
4965,3,90.46,450.0
4966,4,79.2,450.0
4967,3,70.0,455.0
4968,2,54.2,455.28
4969,2,35.0,480.0
4970,3,60.0,485.0
4971,3,85.0,489.0
4972,3,85.0,489.0
4973,4,74.01,499.0
4974,3,92.0,499.0
4975,3,76.31,499.0
4976,4,77.0,499.0
4977,3,68.5,499.0
4978,4,114.0,510.0
4979,3,63.0,520.0
4980,3,67.43,528.0
4981,3,67.43,528.0
4982,3,91.0,529.1
4983,4,97.0,530.0
4984,5,106.96,554.0
4985,3,95.0,559.0
4986,3,76.0,570.0
4987,4,82.4,614.262
4988,4,104.21,645.789
4989,4,104.21,645.789
4990,3,107.0,670.0
4991,4,80.5,680.0
4992,5,128.0,697.0
4993,5,80.0,699.0
4994,4,111.1,769.0
4995,5,130.0,790.0
4996,4,150.32,795.0
4997,3,95.53,995.0
4998,3,118.42,1040.65
4999,3,93.07,1188.929
5000,5,135.0,1700.0
5001,4,117.54,2164.364
5002,3,162.0,2430.0
5003,1,26.5,150.0
5004,1,24.0,155.0
5005,2,28.42,165.12
5006,1,31.38,173.562
5007,1,31.38,173.562
5008,1,21.0,177.0
5009,2,44.35,179.396
5010,1,32.15,179.654
5011,2,42.7,179.88
5012,2,42.7,179.88
5013,1,30.0,200.0
5014,2,44.0,202.356
5015,2,38.6,204.479
5016,2,38.6,204.479
5017,2,45.0,206.955
5018,2,45.0,206.955
5019,2,38.1,207.645
5020,2,35.0,210.0
5021,1,34.59,211.0
5022,4,49.27,211.0
5023,2,40.41,213.087
5024,2,47.0,215.0
5025,2,43.0,215.0
5026,2,39.29,219.106
5027,2,42.16,221.719
5028,3,54.6,225.0
5029,2,41.4,225.63
5030,2,47.4,227.292
5031,2,46.96,227.293
5032,2,43.76,228.0
5033,2,43.79,228.0
5034,2,41.93,228.519
5035,2,39.61,229.738
5036,2,32.91,232.016
5037,2,43.95,233.2
5038,2,42.8,233.26
5039,1,35.04,234.0
5040,2,38.76,236.048
5041,2,38.76,236.048
5042,2,38.76,236.048
5043,2,38.76,236.048
5044,2,45.1,237.0
5045,2,43.22,239.0
5046,2,36.47,243.0
5047,2,45.67,246.238
5048,1,25.4,249.623
5049,1,25.4,249.623
5050,1,25.4,249.623
5051,2,45.98,250.319
5052,2,45.94,250.373
5053,2,51.5,251.959
5054,3,54.99,252.0
5055,2,49.7,253.35
5056,2,44.82,255.026
5057,2,38.9,256.74
5058,2,49.61,257.291
5059,2,43.41,257.875
5060,2,48.0,259.0
5061,2,48.28,260.712
5062,2,43.53,260.815
5063,2,48.04,261.818
5064,2,45.59,262.462
5065,3,48.22,262.799
5066,2,46.0,267.0
5067,3,45.0,270.0
5068,3,48.41,271.096
5069,3,53.8,271.69
5070,3,50.18,275.99
5071,3,50.18,275.99
5072,3,50.18,275.99
5073,2,52.5,276.15
5074,3,51.47,276.806
5075,2,48.65,276.818
5076,2,46.44,276.972
5077,2,45.53,279.0
5078,2,46.61,279.187
5079,3,62.0,280.0
5080,2,58.36,280.128
5081,3,53.0,281.048
5082,3,57.8,282.781
5083,2,46.44,283.0
5084,3,46.0,283.674
5085,3,53.96,287.607
5086,2,48.18,287.827
5087,2,52.14,289.0
5088,2,46.12,289.0
5089,2,53.0,289.0
5090,2,52.0,289.0
5091,2,61.34,289.0
5092,3,52.51,289.96
5093,2,43.8,290.0
5094,2,48.8,292.8
5095,2,48.8,292.8
5096,2,48.65,293.147
5097,2,45.9,296.055
5098,3,48.0,299.0
5099,2,43.33,299.0
5100,2,49.94,299.406
5101,2,46.5,300.0
5102,2,46.5,300.0
5103,2,49.48,300.0
5104,2,49.48,300.0
5105,2,50.0,300.0
5106,3,55.1,300.295
5107,2,46.4,301.6
5108,2,48.8,302.56
5109,3,53.85,302.798
5110,2,48.8,303.78
5111,3,46.53,304.0
5112,2,46.53,304.0
5113,2,46.53,304.0
5114,2,46.53,304.0
5115,3,64.8,304.307
5116,3,62.2,304.307
5117,3,54.4,305.184
5118,3,54.4,305.184
5119,3,50.08,305.337
5120,3,50.08,305.337
5121,2,48.8,306.22
5122,3,53.44,308.241
5123,3,56.56,308.252
5124,3,58.0,309.0
5125,2,48.1,309.0
5126,3,48.1,309.0
5127,2,49.0,310.0
5128,2,47.09,310.0
5129,3,57.19,311.686
5130,3,61.2,311.973
5131,2,75.0,312.0
5132,3,57.55,313.648
5133,1,46.31,314.908
5134,2,53.34,315.906
5135,3,64.0,318.0
5136,2,45.7,318.0
5137,3,58.39,318.226
5138,2,47.62,319.0
5139,3,62.7,319.619
5140,2,42.0,320.0
5141,3,70.0,320.0
5142,3,56.9,320.062
5143,3,61.01,320.913
5144,3,60.39,321.879
5145,3,65.8,321.92
5146,3,64.94,324.051
5147,4,64.98,324.25
5148,3,59.52,324.384
5149,4,63.0,325.0
5150,3,59.94,326.673
5151,3,58.6,329.625
5152,2,47.6,330.0
5153,3,60.7,330.815
5154,3,63.62,334.641
5155,2,48.0,336.0
5156,3,62.5,337.5
5157,2,48.5,338.0
5158,4,61.39,338.348
5159,3,64.41,338.732
5160,3,64.0,339.0
5161,3,54.0,339.0
5162,3,60.44,340.313
5163,2,48.9,341.0
5164,3,52.47,341.055
5165,2,49.3,343.0
5166,3,64.94,343.533
5167,3,64.94,343.533
5168,3,64.94,343.533
5169,3,63.21,344.495
5170,2,49.9,348.0
5171,2,49.9,348.0
5172,3,57.45,349.0
5173,3,63.0,349.0
5174,2,50.1,349.0
5175,3,63.6,350.0
5176,3,75.09,350.0
5177,2,48.9,350.0
5178,3,67.33,354.156
5179,4,85.44,355.0
5180,3,59.0,356.95
5181,3,63.76,357.0
5182,3,58.7,359.0
5183,3,60.61,359.0
5184,3,64.0,359.0
5185,3,57.7,360.0
5186,2,39.0,360.0
5187,3,60.07,363.0
5188,2,56.92,365.312
5189,3,62.5,369.0
5190,3,55.0,369.0
5191,2,72.0,370.0
5192,3,64.0,370.0
5193,3,59.0,370.225
5194,3,52.0,373.0
5195,3,59.0,373.176
5196,3,71.01,373.513
5197,3,64.1,379.0
5198,4,100.0,379.0
5199,3,78.0,380.0
5200,3,64.0,380.0
5201,3,60.1,380.133
5202,3,59.64,384.678
5203,3,59.64,384.678
5204,4,91.22,386.402
5205,3,84.2,387.387
5206,3,61.54,388.0
5207,3,63.85,389.293
5208,3,62.6,389.685
5209,3,72.0,395.0
5210,3,57.2,397.44
5211,3,64.2,398.04
5212,3,68.5,398.338
5213,2,62.62,398.9
5214,4,93.56,399.0
5215,3,62.6,402.205
5216,2,55.3,408.567
5217,3,62.98,409.0
5218,2,42.0,410.0
5219,4,63.4,410.0
5220,3,68.3,416.425
5221,3,68.3,416.425
5222,3,66.1,418.083
5223,3,60.44,423.0
5224,4,79.5,424.0
5225,3,66.1,429.65
5226,3,73.0,430.0
5227,4,78.0,435.0
5228,3,73.92,436.128
5229,3,73.92,436.128
5230,3,66.1,436.26
5231,3,60.44,438.0
5232,3,77.7,455.0
5233,4,98.36,456.39
5234,3,73.0,459.9
5235,4,87.5,463.712
5236,4,92.0,469.999
5237,3,119.0,480.0
5238,4,75.0,480.0
5239,4,80.6,486.824
5240,2,55.0,489.0
5241,4,80.6,495.69
5242,2,60.0,499.0
5243,4,100.3,501.5
5244,4,100.3,501.5
5245,4,100.3,501.5
5246,4,80.6,505.765
5247,4,80.1,506.633
5248,4,115.0,510.0
5249,4,82.79,514.0
5250,4,80.6,515.84
5251,3,68.0,520.0
5252,4,90.33,525.0
5253,4,80.1,526.658
5254,4,88.44,545.0
5255,4,88.0,550.0
5256,2,54.0,550.0
5257,4,89.26,551.0
5258,5,92.5,566.563
5259,3,65.0,572.0
5260,4,100.0,580.0
5261,4,83.5,593.56
5262,2,66.75,599.0
5263,5,73.52,599.0
5264,4,110.15,638.87
5265,4,105.83,655.829
5266,4,89.96,660.5
5267,3,65.5,690.0
5268,2,62.0,695.0
5269,4,90.3,738.202
5270,2,69.5,750.0
5271,2,70.0,790.0
5272,3,102.0,1240.0
5273,3,110.0,1750.0
5274,2,28.0,167.0
5275,1,31.02,175.077
5276,2,32.9,185.885
5277,2,44.0,202.356
5278,2,38.6,204.48
5279,2,45.0,206.955
5280,2,45.1,207.398
5281,1,37.2,209.0
5282,1,37.08,209.54
5283,2,35.0,210.0
5284,2,38.41,211.255
5285,2,38.41,211.255
5286,2,45.1,216.263
5287,1,31.98,217.464
5288,1,29.0,219.0
5289,2,55.2,219.0
5290,2,47.2,221.0
5291,2,44.5,224.725
5292,1,30.98,225.0
5293,2,47.4,227.3
5294,2,43.95,227.661
5295,2,43.95,227.661
5296,2,48.9,229.0
5297,2,36.0,229.0
5298,2,33.0,229.0
5299,2,47.8,229.21
5300,2,44.29,234.664
5301,2,48.0,236.0
5302,3,52.45,239.0
5303,1,38.8,240.0
5304,2,47.8,245.0
5305,2,47.8,245.0
5306,2,47.8,247.0
5307,2,47.8,247.0
5308,2,38.9,247.015
5309,2,38.9,247.015
5310,2,52.0,249.0
5311,2,59.0,250.0
5312,3,54.99,252.0
5313,3,54.99,252.0
5314,2,38.9,252.85
5315,2,39.0,255.0
5316,2,39.0,255.0
5317,2,40.2,256.275
5318,2,38.9,256.74
5319,2,38.9,256.74
5320,2,38.9,256.74
5321,2,47.7,257.103
5322,2,47.7,257.103
5323,2,47.7,257.103
5324,2,47.7,257.103
5325,2,47.7,257.103
5326,2,47.7,257.103
5327,2,47.7,257.103
5328,2,47.7,257.103
5329,2,47.7,257.103
5330,2,45.9,258.188
5331,2,40.2,258.285
5332,2,45.7,258.8
5333,2,54.82,260.395
5334,2,40.28,261.82
5335,2,40.28,261.82
5336,2,47.5,262.01
5337,2,40.2,262.305
5338,2,40.28,263.834
5339,2,40.28,263.834
5340,2,44.27,265.621
5341,2,40.28,265.848
5342,2,40.28,265.848
5343,2,42.14,266.0
5344,2,42.14,266.0
5345,2,42.14,266.0
5346,2,42.14,266.0
5347,2,40.94,266.11
5348,2,40.94,266.11
5349,2,40.94,268.157
5350,2,36.0,269.999
5351,2,48.7,271.0
5352,2,50.47,272.5
5353,2,47.0,275.0
5354,2,54.5,275.0
5355,1,40.92,276.21
5356,1,40.92,278.256
5357,1,40.92,278.256
5358,2,42.81,278.265
5359,1,40.92,280.302
5360,1,40.92,282.348
5361,2,42.81,282.546
5362,2,42.81,284.687
5363,3,51.1,286.0
5364,3,50.7,286.0
5365,2,46.53,288.486
5366,2,38.82,290.0
5367,2,49.2,290.0
5368,2,45.03,292.695
5369,2,45.03,292.695
5370,2,45.1,293.15
5371,2,45.1,293.15
5372,2,45.16,293.54
5373,2,45.18,293.67
5374,2,45.18,293.67
5375,2,45.81,293.86
5376,2,45.81,293.86
5377,2,45.03,294.947
5378,2,45.03,294.947
5379,2,45.1,295.405
5380,2,45.1,295.405
5381,2,45.16,295.798
5382,2,45.16,295.798
5383,2,45.18,295.929
5384,2,45.18,295.929
5385,3,48.6,296.521
5386,2,50.0,297.0
5387,4,72.2,297.0
5388,2,45.71,297.115
5389,2,45.03,297.198
5390,2,45.03,297.198
5391,2,45.1,297.66
5392,2,45.1,297.66
5393,2,48.05,297.91
5394,2,45.85,298.025
5395,2,45.85,298.025
5396,2,45.16,298.056
5397,2,45.16,298.056
5398,2,47.75,299.0
5399,2,60.37,299.0
5400,2,45.71,299.401
5401,2,45.71,299.401
5402,2,45.03,299.45
5403,2,45.07,299.716
5404,2,45.1,299.915
5405,2,47.71,300.0
5406,2,47.71,300.0
5407,2,47.71,300.0
5408,3,51.1,300.0
5409,2,48.4,300.08
5410,2,45.85,300.318
5411,2,45.85,300.318
5412,2,45.18,300.447
5413,2,50.9,301.582
5414,2,45.71,301.686
5415,2,45.85,302.61
5416,2,45.85,302.61
5417,2,45.71,303.972
5418,2,45.85,304.903
5419,3,47.0,305.0
5420,2,47.71,305.0
5421,2,47.71,305.0
5422,2,47.71,305.0
5423,3,51.1,305.0
5424,3,50.08,305.338
5425,2,51.45,306.591
5426,3,53.96,308.435
5427,3,56.19,308.483
5428,3,50.63,308.691
5429,3,67.12,310.0
5430,3,51.1,310.0
5431,2,52.1,310.0
5432,3,48.0,310.0
5433,2,50.0,311.25
5434,2,46.53,314.0
5435,2,48.1,315.0
5436,2,48.1,315.0
5437,2,48.1,315.0
5438,2,48.1,315.0
5439,2,48.1,315.0
5440,2,48.1,315.0
5441,2,48.1,315.0
5442,2,48.1,315.0
5443,2,48.1,315.0
5444,2,48.1,315.0
5445,2,57.0,315.0
5446,3,64.0,315.0
5447,2,50.37,316.365
5448,3,54.6,319.0
5449,3,62.7,319.62
5450,2,43.21,320.0
